Fecha,Hora,Temperatura (°C),Humedad (%)
2025-10-17,10:45:18,20.5,43.9
2025-10-17,10:45:20,20.5,43.9
2025-10-17,10:45:22,20.5,43.9
2025-10-17,10:45:24,20.5,43.9
2025-10-17,10:45:26,20.5,44.0
2025-10-17,10:45:28,20.5,43.9
2025-10-17,10:45:30,20.5,44.0
2025-10-17,10:45:33,20.5,44.0
2025-10-17,10:45:35,20.5,44.0
2025-10-17,10:45:37,20.5,44.0
2025-10-17,10:45:39,20.5,44.0
2025-10-17,10:45:41,20.5,44.0
2025-10-17,10:45:43,20.5,44.0
2025-10-17,10:45:45,20.5,44.0
2025-10-17,10:45:47,20.5,43.9
2025-10-17,10:45:49,20.5,43.9
2025-10-17,10:45:51,20.5,44.0
2025-10-17,10:45:53,20.5,44.0
2025-10-17,10:45:55,20.5,44.0
2025-10-17,10:45:57,20.5,44.0
2025-10-17,10:45:59,20.5,44.1
2025-10-17,10:46:01,20.5,44.0
2025-10-17,10:46:03,20.5,44.1
2025-10-17,10:46:05,20.5,44.1
2025-10-17,10:46:07,20.5,44.1
2025-10-17,10:46:09,20.5,44.1
2025-10-17,10:46:11,20.5,44.1
2025-10-17,10:46:13,20.5,44.1
2025-10-17,10:46:15,20.5,44.1
2025-10-17,10:46:17,20.5,44.1
2025-10-17,10:46:19,20.5,44.1
2025-10-17,10:46:21,20.5,44.0
2025-10-17,10:46:23,20.5,44.1
2025-10-17,10:46:25,20.5,44.0
2025-10-17,10:46:27,20.5,44.1
2025-10-17,10:46:29,20.5,44.1
2025-10-17,10:46:31,20.5,44.1
2025-10-17,10:46:33,20.5,44.1
2025-10-17,10:46:35,20.5,44.1
2025-10-17,10:46:38,20.5,44.1
2025-10-17,10:46:40,20.5,44.1
2025-10-17,10:46:42,20.5,44.1
2025-10-17,10:46:44,20.5,44.1
2025-10-17,10:46:46,20.5,44.1
2025-10-17,10:46:48,20.5,44.1
2025-10-17,10:46:50,20.5,44.1
2025-10-17,10:46:52,20.5,44.1
2025-10-17,10:46:54,20.5,44.1
2025-10-17,10:46:56,20.5,44.2
2025-10-17,10:46:58,20.5,44.2
2025-10-17,10:47:00,20.5,44.2
2025-10-17,10:47:02,20.5,44.2
2025-10-17,10:47:04,20.5,44.2
2025-10-17,10:47:06,20.5,44.2
2025-10-17,10:47:08,20.5,44.2
2025-10-17,10:47:10,20.5,44.3
2025-10-17,10:47:12,20.5,44.2
2025-10-17,10:47:14,20.5,44.2
2025-10-17,10:47:16,20.5,44.2
2025-10-17,10:47:18,20.5,44.2
2025-10-17,10:47:20,20.5,44.2
2025-10-17,10:47:22,20.5,44.1
2025-10-17,10:47:24,20.5,44.1
2025-10-17,10:47:26,20.5,44.1
2025-10-17,10:47:28,20.5,44.1
2025-10-17,10:47:30,20.5,44.2
2025-10-17,10:47:32,20.5,44.2
2025-10-17,10:47:34,20.5,44.2
2025-10-17,10:47:36,20.5,44.2
2025-10-17,10:47:38,20.5,44.2
2025-10-17,10:47:40,20.5,44.1
2025-10-17,10:47:43,20.5,44.1
2025-10-17,10:47:45,20.5,44.1
2025-10-17,10:47:47,20.5,44.1
2025-10-17,10:47:49,20.5,44.1
2025-10-17,10:47:51,20.5,44.1
2025-10-17,10:47:53,20.5,44.1
2025-10-17,10:47:55,20.5,44.1
2025-10-17,10:47:57,20.5,44.1
2025-10-17,10:47:59,20.5,44.2
2025-10-17,10:48:01,20.5,44.1
2025-10-17,10:48:03,20.5,44.2
2025-10-17,10:48:05,20.5,44.1
2025-10-17,10:48:07,20.5,44.1
2025-10-17,10:48:09,20.5,44.1
